"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","Species"
"1",-1.74907695638315,-0.772910794171038,0.362759750782004,1.03271122455933,-0.624998207783091,0.193679384371328,-0.43884498090886,-0.150713996349586,0.487462564953632,-0.136882458120982,0.300892388268838,0.401514972608913,-0.443365467988012,"Symphyotrichum adnatum"
"2",-1.23082161451906,-0.79618450052889,0.65329806601656,1.12953245940935,-0.373567493497006,0.451571121555931,-1.16541284002426,-0.425912693268982,0.892736993024572,-0.142127005760508,0.441995611453823,0.246293876910748,-0.28783571945979,"Symphyotrichum adnatum"
"3",-1.73783268572513,-0.670890021986652,0.21731409693298,1.00248193657934,-0.839724427685687,0.554595463448556,-0.00898215645342987,-0.0827864236626154,0.00482769779236819,-0.101940540082916,-0.0779935265746551,0.0606011213028652,-0.378406206966657,"Symphyotrichum adnatum"
"4",-1.14324022121576,-0.102406346404976,0.396146923827495,0.929198998144882,-0.21469368214375,0.125707494937288,-1.04980344089438,0.850115545731567,-0.0133037144818613,0.409863324293141,-0.227184067820342,-0.185861593025911,-0.0573639423109234,"Symphyotrichum adnatum"
"5",-1.11382450507807,-0.192623296386893,0.577495976005962,1.04746579288185,-0.267896811333326,0.474331032931077,-1.35829164478031,1.19504058690466,-0.14510992752822,0.766417166014354,0.332019711368127,-0.314703365224063,-0.101188016435945,"Symphyotrichum adnatum"
"6",-1.46582535528084,-0.189906823926237,0.449935292012655,0.846376036419752,-0.561966945139287,0.873279469251065,-0.553379044124771,0.515079337701109,-0.432790939192558,0.507323100835724,-0.233213506660747,-0.765157715009449,-0.0941070008271937,"Symphyotrichum adnatum"
"7",-0.826107610996342,-0.475290979464246,0.701603421756327,-0.0642098509294456,-0.408911802027559,-0.0317079416184629,0.385985005507047,0.0497547238763102,-0.348563557530089,-0.0283654183053743,-0.513970911001271,0.155959051164657,0.0804948603071651,"Symphyotrichum bimater"
"8",-1.26707405196971,-0.141630561734973,0.648938788794412,0.189760058599703,-0.601331581237488,0.116583257011091,0.314650376368834,-0.362825518838238,-0.0799173347524342,0.148076402381463,-0.940749007578064,-0.0595775637387112,-0.0360630753631649,"Symphyotrichum bimater"
"9",-1.12124658971179,-0.257608838613797,0.079393291629355,-0.252709770132185,-0.0363661284440463,-0.405744480981487,0.585067055015893,-0.127908681591671,0.0463646496068301,-0.0380078641392306,-0.506467505889543,0.0460265858893231,-0.19427925742901,"Symphyotrichum bimater"
"10",0.064572712581048,-0.741870999357253,0.111880400161154,0.0982148493119681,0.628970262031972,-0.515843776716083,-0.781142108433473,0.126441358408425,0.170680735011624,0.361493252642383,0.30447576250565,0.621607832374018,-0.150651275794697,"Symphyotrichum bimater"
"11",-1.02240911075466,-0.138763110296602,0.527025887037314,-0.318775145125883,0.440653256628482,-0.278027211126584,-0.117062071560897,-0.538606668578258,-0.203690414128982,-0.491037513715023,0.0253926493284341,0.48693465813243,-0.137724528656317,"Symphyotrichum bimater"
"12",-0.566000854397237,-0.802367687505543,-0.00606846261029606,0.225949092938793,0.50241060882781,-0.131921409484731,-0.508269142505397,-0.434637199656553,0.143039373899321,-0.289146284090538,-0.0872056706778923,0.00579020522369929,0.00618110562718686,"Symphyotrichum bimater"
"13",-0.102209662235007,-1.3888252135092,0.252135959179188,0.271794485655747,0.222816151013459,-0.375531551756406,-0.533052319348632,-0.091750328120343,0.772792167158833,-0.269459959343979,0.520806750385923,0.565644517287899,0.137817922212312,"Symphyotrichum bimater"
"14",-0.817912355935352,-0.279820370170647,-0.108790147665747,-0.744611839406191,0.476282630331066,-0.17073172030364,0.535452786466809,-0.471907242616547,0.188420638560012,0.119311594263929,0.140950908895067,-0.204603170216208,-0.173992113711949,"Symphyotrichum bimater"
"15",-0.620001098034004,-0.846711199423225,0.998691180227847,0.339186374000631,-0.421110689390352,-0.33497348406866,-0.483584497813228,0.140591751673763,0.836380907643192,-0.0220184500925084,-0.262565478815011,0.125966021014446,-0.176242326078658,"Symphyotrichum bimater"
"16",-0.739220409733151,-0.228624001952779,0.246448315669297,-0.20168972012332,-0.0692603398120078,0.0697181892466897,0.284053073157834,-0.502048919892037,0.242261465417494,0.201860062773141,-0.306712822484672,0.0253149633503875,-0.105443718242875,"Symphyotrichum bimater"
"17",-0.153657631730991,-0.456362639745932,0.524931011265619,-0.0486082904223335,-0.0931145240177599,0.373493168486842,0.00721124438735606,-0.557278146410011,0.682368114713401,-0.608823049426636,0.0278268424077844,0.241902955052738,-0.170688132242514,"Symphyotrichum bimater"
"18",-0.527898944051335,-0.450664650577986,0.974811603151754,0.0922707769892804,-0.329184616315893,0.0930739183145806,-0.168798346369059,-0.201146114845712,0.332473965029972,-0.243970754282699,-0.210832941797435,0.340430934808784,0.0996689149293914,"Symphyotrichum bimater"
"19",0.0414057634196595,0.0344365638072691,0.499077635075349,-0.597369332310592,0.157499789559099,-0.233663095082233,0.289065450749888,0.429163562874827,0.300521350464082,-0.1121369976474,-0.166457519965431,0.229008947656111,0.230119208494308,"Symphyotrichum bimater"
"20",0.326737495847244,-0.579443822334084,-0.133540729075072,-0.207248009434625,0.544361722673218,-0.408098214876907,-0.526401524011259,-0.142472121203904,1.053845042465,0.74420287028272,0.683469315314679,0.6701256052711,-0.0584289552246055,"Symphyotrichum bimater"
"21",0.280042495720232,0.438422157431384,0.0772590209430657,-0.626930287248946,0.408445214754974,0.0296635584064431,0.107208284914285,-0.221368430635982,0.470584782605687,0.503986973085054,-0.257797175336565,0.208083498662719,0.147402605219014,"Symphyotrichum bimater"
"70",-0.719414024540987,0.526066916052646,-1.30491575331747,1.44456347285384,0.39293278743166,1.05131719416922,-0.666731906718381,0.221623517594086,-0.748455979227786,-0.290649616118406,-0.636298435422017,-0.0670372418418003,0.216342232172506,"Symphyotrichum concolor"
"71",0.114776214497053,0.643322516701287,-1.62502513049897,1.58270492160567,0.658562211588968,1.12762538649415,-1.0864255334308,0.22894521000555,-0.50126832142275,0.199094928401383,-0.502541071212029,0.200416268446863,0.00154388007865208,"Symphyotrichum concolor"
"72",-0.069975843427,-0.273849816579641,-1.26290648840391,1.41916822706505,0.294885910631752,0.66041305495502,-0.78679069730745,0.111842867357826,-0.224158174565234,0.079727864444902,-0.315312604336658,0.383123652887117,0.074743784421196,"Symphyotrichum concolor"
"73",0.859775438894998,0.225696705219206,-2.05706661277353,1.09319721042961,1.48873062105946,0.86918826184668,-1.24711731641414,-0.241409280923267,-0.0122731070797026,-0.176372809987873,0.0467188435655357,0.30933469111127,0.535776098684246,"Symphyotrichum concolor"
"74",1.21771751495292,0.116935207126509,-2.06252389506431,1.3443465085211,1.28844882286934,0.734476921117005,-1.57762780373849,0.0710008621247323,0.298477934761723,0.394996131524149,-0.195125479306666,0.193174428263974,0.193596329767772,"Symphyotrichum concolor"
"75",0.545468235475177,-0.192587799843387,-1.5612134675189,0.914768653517404,0.540625261205072,0.646633974337653,-0.406304744775927,-0.00307188021704397,0.152091288010806,0.19985249021477,-0.198958720466033,0.297992651579811,0.146835000328985,"Symphyotrichum concolor"
"115",-2.73232845861779,2.37593915076797,0.532744855591076,-1.054665204208,0.0463351387003342,0.733716957790469,0.913570845455635,-0.989697941827296,1.00058190577108,-1.01738856403758,0.507584050336146,0.00455661705137161,-0.12445896191803,"Symphyotrichum ericoides"
"116",-1.74340079522873,2.53684492185797,0.647802896368617,-0.504612891749741,-1.05934805785381,1.12949164893557,1.45287642127677,1.10526154736059,1.69787206019597,-1.60924665690422,0.420263745909642,0.216162549171631,1.10290769992623,"Symphyotrichum ericoides"
"117",-2.13721108284814,2.64728213351445,0.301208002577707,-1.33798311306844,0.278809301310331,1.01289898221011,1.02913394770507,-1.17873761031072,1.07340543819893,-1.06729461695951,0.548364657959878,-0.03755072136665,-0.129345787254285,"Symphyotrichum ericoides"
"118",-1.23204689390505,1.53899703486826,3.10711512863224,-0.629290278647638,-0.965173489649461,0.978845828107221,-0.797186418348731,-0.843994944046096,1.15822138934638,-0.0489340291326854,-0.194240767488738,-0.0800837519207691,-0.21691984101713,"Symphyotrichum ericoides"
"119",-1.25945870999592,0.509113270505515,1.54498442874693,0.168757930758764,-0.922123533662935,0.703667748495765,-0.474891476708015,0.059656477908036,0.532738336470578,0.596225638984497,0.123967797909966,0.131232238979307,0.115603033279285,"Symphyotrichum ericoides"
"120",-1.31889499417694,1.16506320051437,1.8863974985148,-0.337791801134742,-1.10591013624151,0.825464851795926,0.0804312848287887,-0.275786370822759,0.531126376550274,0.331373379495466,-0.431137000737988,-0.0152192101542815,0.00046068507784882,"Symphyotrichum ericoides"
"121",-2.31578081970987,0.0101384967567286,0.352352227846033,0.58545662078863,-0.621515504806576,0.318164769649251,0.453810754721558,0.736482319344744,-0.429117171552025,-0.374961297683016,0.191872565012854,0.0760917115218028,-0.215807537498446,"Symphyotrichum ericoides"
"122",-2.64858836599857,0.204079611074889,0.833689831269645,0.361191425191231,-0.403536628599333,0.436674272008066,-0.0267324715795014,0.240896967703604,-0.673866368238629,-0.379566254873464,0.541921272912209,0.167110269126286,-0.20778986752146,"Symphyotrichum ericoides"
"123",-2.68196450178621,0.442443980792883,0.723484637764079,-0.119421986000046,-0.0631878031520783,0.0407650794804807,0.102918897997106,0.131405761992217,-0.605922412247054,-0.0708213616531158,0.351661190383776,-0.0680364772427742,-0.370132696719003,"Symphyotrichum ericoides"
"124",-0.476029789422447,1.50739110917179,-2.46596151284275,-1.54247646512732,1.06426795872756,-0.151370121772403,1.84347499593642,-0.353110987454897,1.08432645860681,1.72039280312914,0.219865095386731,-0.37884264996532,-0.285931651099705,"Symphyotrichum ericoides"
"125",-0.407354112405263,1.31046391193275,-2.3271870294146,-1.46039449014155,0.726808642768893,0.188522156350894,2.02142129038673,-0.670992587023449,0.656057678711077,2.23080933371309,0.167876792433006,-0.204668053724673,-0.151566776802292,"Symphyotrichum ericoides"
"126",-0.963181876825092,1.1825819881653,-5.18353709905933,-5.34756083589922,-5.75624179498337,-0.657666882092617,-2.28368424262951,0.143576675032422,-0.40348489812066,-0.0171030958573507,0.102042215467142,-0.0564550645108778,0.0517044536877727,"Symphyotrichum ericoides"
"127",-2.17990341241193,0.892483429712303,-1.05408209462359,0.234229277295433,0.0105958394557971,0.189813225952463,0.745997477072627,0.862779672555427,0.458110504902108,0.0842370987959338,0.414507796354648,-0.199662220485967,0.102613546371008,"Symphyotrichum ericoides"
"128",-2.47861484086114,0.596164234631636,-0.813887173984012,0.653547636135275,-0.278517105414387,0.215043970555483,0.437628303460899,0.78364161112597,0.12084899709623,0.431676313529138,0.252045947690021,-0.133938948046219,-0.112843562560551,"Symphyotrichum ericoides"
"129",-1.94969295334005,0.173194109377829,-0.657064966827066,0.625121782673999,-0.614881690852495,0.497071636763819,0.619715818695762,0.828215620930198,0.27195388497753,0.544324049610506,0.623885188286896,0.0990666375554649,0.0177292525180929,"Symphyotrichum ericoides"
"130",-2.34167612876288,-0.161608885595213,1.12917922665164,0.526348643483942,-0.63631200198343,0.0863671860759997,-0.280274478200222,0.632998643738939,-0.610576507683174,0.19009721601967,0.138377933470539,0.0726968525942271,-0.0615537386191536,"Symphyotrichum ericoides"
"131",-2.54579696823884,0.20912359600769,0.976484627353537,0.315279901705144,-0.694484201300575,0.0798205220214347,0.153856143435593,0.462729842791922,-0.550836926074805,0.148339701603837,-0.0136412161318459,0.124580689772678,-0.105463263106303,"Symphyotrichum ericoides"
"132",-2.44034517352736,0.493997939365431,1.17232794480391,0.444006250052726,-1.02251881909404,0.325652017659655,0.150434882848911,0.757672515849026,-0.22618702870871,-0.16028827377898,-0.0232767139649873,0.172020920681411,0.0456467843761853,"Symphyotrichum ericoides"
"133",-1.55924241396491,0.213583554773708,-0.41919317037461,-0.174436257964103,0.344067739812984,0.109458583649995,0.657867781027764,0.290871184699327,-1.08133830789956,0.0332383849681042,-0.00962155078525062,-0.00822484370074958,0.16682625381993,"Symphyotrichum ericoides"
"134",-1.9588209964591,0.457147509854184,-0.562647357311529,-0.0179511850919841,0.313096993583007,0.223738986991852,0.603359839278952,0.217462608646815,-1.14744885768459,0.0819896723918193,-0.181575909253467,-0.22097544117393,0.12144486838258,"Symphyotrichum ericoides"
"135",-2.01920564910657,0.182451039763684,-0.734408500681859,0.169871931140032,0.308587690904886,0.164713092865753,0.451527279116199,-0.0323875419453739,-0.94705969827526,0.0303876155953826,-0.175308161005044,-0.191440702439522,0.102994786966212,"Symphyotrichum ericoides"
"154",-0.552107266462399,0.513228840519577,1.30613337565864,-0.349891667537851,-0.0125140260954471,0.3997669724927,-0.735175517515886,0.00213380910303743,0.836409819766297,-0.0848935143103712,0.315729539896825,-0.0949262376859306,0.0110955741645673,"Symphyotrichum falcatum"
"155",0.40847330634133,0.196447947807922,0.627810639161775,-0.573005122166816,0.0754218145993549,0.167394341344648,-0.490334743125752,0.192894452209618,0.870416336367118,2.01107272469453,0.776253584422935,0.368845321422028,-0.0552869603685712,"Symphyotrichum falcatum"
"156",-0.448910505231679,0.730746492275352,1.09623047471137,-0.513683475942753,-0.382887395336495,0.65461871903824,0.0829619564310419,0.297494605263995,0.16384691692974,0.278619400665758,-0.0985820107774056,-0.144179269360986,0.255304689671714,"Symphyotrichum falcatum"
"157",-0.0265859979339631,0.691375525953861,0.206196840316448,-1.71701469850999,1.60962320339847,-0.196638170683149,-0.341986350579529,-1.18987265004455,0.504928591259002,0.283666971359743,0.594157207347691,-0.147544990596926,-0.25201482505704,"Symphyotrichum falcatum"
"158",-1.00972871742352,0.743982472141532,-0.138588836076344,-0.875845926974868,0.794894825936736,-0.228747678660837,0.208037237038578,-0.336774950016856,0.0849832906973404,0.247836308060843,-0.076699368539012,-0.219127105438331,-0.225506410642213,"Symphyotrichum falcatum"
"159",-0.904433732200968,0.729893040333475,0.96955531454291,-1.05867724603613,0.365322323611291,0.461135846731819,-0.083710635242894,-1.32292173221515,0.358668280820447,0.131221232430672,0.177869700848776,-0.146381392527571,-0.518961577679188,"Symphyotrichum falcatum"
"160",-0.804256095398438,1.31271643822576,0.364468453981006,-0.705800197641681,0.776881672143954,0.129022643905106,-0.335601566436901,-0.454713104244021,0.649115657953225,-0.610977013509749,0.0415034097821279,0.052701769596566,0.0775197961289865,"Symphyotrichum falcatum"
"161",-1.44349093066678,0.375079772015085,0.777776856753491,0.0178231477394632,-0.0942968244952278,0.231624546406542,-0.287577489151607,-0.02786566068003,0.231003160796071,-0.495207029220352,0.189085166800508,0.18137479520463,-0.0784862109511902,"Symphyotrichum falcatum"
"162",-0.647470680749409,1.27933570893399,1.33981507821319,-1.03880530134667,0.363107311966487,-0.237836948093547,-0.33986141402107,-0.242924003176846,0.982080672803194,0.0943289193960868,0.344539999935258,0.590138897400029,-0.0765913054033987,"Symphyotrichum falcatum"
"163",-1.74572793004376,-0.59129167702876,0.258378138071267,-0.0355213240210649,-0.608873882838152,-0.0187325388069953,0.915520107548697,-0.328108691539348,-0.564182356479874,0.673876642934586,-0.195473897160264,0.256856586648639,-0.0948948778229108,"Symphyotrichum falcatum"
"164",-1.83336689404856,-0.349989458262713,0.402069219067245,-0.12892135255054,-0.368103826226309,0.263699531558052,0.626035814101545,-0.252279755561767,-0.848582334957822,0.610304894410582,0.0674047116520138,-0.0166939908901331,-0.241168516904353,"Symphyotrichum falcatum"
"165",-2.42335187626651,-0.326463345655875,0.2130353535736,0.395990099018036,-0.27535519432617,0.0754962373018774,0.097425086193673,-0.00608571401597929,-0.647358641617155,0.282591438742373,0.0378831810810141,-0.144062684200367,-0.1329534524393,"Symphyotrichum falcatum"
"166",-1.00285871067015,2.0688576351555,-0.912539797368572,-0.315557565151426,1.91986111127477,0.341869072960012,-0.782841564202943,-1.65550015410035,-1.01345187958416,-0.424012955212455,-0.736868522993281,0.459764682829825,0.599337951594479,"Symphyotrichum falcatum"
"167",-1.81454423026754,1.03815193647203,0.128917777332722,-0.26529662635001,0.753484807278207,0.154746661570682,-0.460275366103188,-0.400911206809196,-0.612595907560187,0.15076544006584,-0.0635231708484789,-0.153254785154418,0.0683051389154641,"Symphyotrichum falcatum"
"168",-1.96187923405361,0.909576058077142,-0.0875194096594432,0.147700444502605,0.477438394981222,0.11486026566146,-0.459345212194514,-0.363198293334439,-0.164081069402052,0.120106855076898,-0.29709778947838,-0.210245953712402,-0.0260000481518731,"Symphyotrichum falcatum"
"169",-1.82084532937067,-0.232954511275929,1.67420755627819,0.367361911822196,-0.66049172849041,0.0934952302718677,-0.625805028970027,-0.134762861850112,-0.116987056908983,0.0212234513875938,-0.308333022810476,0.0245381610302697,-0.194874947741469,"Symphyotrichum falcatum"
"170",-1.82334616142243,-0.10427654009492,1.35832214379256,0.189713829890008,-0.377304013314063,0.2374185671612,-0.48558397490022,0.1893970162348,-0.430224895589663,0.000281329082303799,0.295303410011813,0.123097371774477,-0.0202623696209727,"Symphyotrichum falcatum"
"171",-1.51911276710274,-0.0931842275932727,0.983899880786605,0.527662940795766,-0.439140882550409,0.0417220916012021,-0.610082332373412,0.461687504746598,-0.0529424050997962,0.207074450537345,-0.0885463826378504,0.122395279319912,0.00829292289699453,"Symphyotrichum falcatum"
"184",0.588206879628281,-0.779260918176418,0.738726517069801,-0.542216227164098,0.920435582030694,0.106330253901356,-0.499323490474036,-1.45619013761079,-0.347519164629454,-1.01561914422419,-0.447205954219735,0.277040030409666,0.121833854768498,"Symphyotrichum hintonii"
"185",0.186265868340777,-0.900062352780966,0.42814338289323,-0.334864553079503,0.494506162629936,0.00971314029034444,0.191976272787367,-0.753763818359158,-0.469811367119331,-1.09956788984567,-0.0858381928329488,0.679530770943038,-0.118941438336397,"Symphyotrichum hintonii"
"186",-0.399165897869517,-0.555631637417857,0.872945611029514,0.117406525797962,-0.418620441416993,0.130844148312534,0.0270124164389014,0.176666010204212,0.0808791308837494,-0.453044457613769,-0.407893112918147,0.104389876483935,-0.113084819763556,"Symphyotrichum hintonii"
"211",-0.854685459013637,-0.449074187929764,-0.941051813574894,-0.736430833950825,1.59989073576415,-0.595200176606769,0.108977627527982,-0.399418525588683,-0.688717489582221,-0.210765981842143,0.32440269195066,-0.200720840660097,-0.154758230087801,"Symphyotrichum moranense"
"212",-0.350953864023855,0.191342250515789,-1.28719126519355,-1.0294091574126,2.01171465665915,-0.842384818980002,0.285071380298088,-0.402755849601128,-0.749541379745483,-0.78334312469402,-0.263713193461651,-0.0105143332148982,0.0114713603741353,"Symphyotrichum moranense"
"213",-0.504809611179316,-0.112282355221648,-1.47811079861961,-0.724248196124432,1.57939550438736,-0.134838197609056,0.32722751815488,-0.195810514815839,0.164150593560989,-0.510554199024364,0.613297955752924,-0.540712841691035,-0.238952057811185,"Symphyotrichum moranense"
"214",-0.568807247416594,-0.530373466452562,-0.311742150648363,0.207819264620127,0.0487291854499914,-0.261903902364453,0.226487714637803,1.20340184419725,0.349549103368634,-0.117054790200887,0.234484054049973,-0.0149420270766572,0.180511850537007,"Symphyotrichum moranense"
"215",-0.710738961821615,-1.12330972972757,-0.0254600088936283,0.0831151526382778,0.00905913696596359,-0.327799437098676,0.239369567232374,0.855357547302509,-0.0372561596944334,0.0916484522828579,0.380539288546145,-0.0204872245555086,0.0368438708216871,"Symphyotrichum moranense"
"216",-0.910970901443805,-0.134241216555828,-0.367133491056862,-0.410669793598832,-0.0652470169113319,-0.0481227839073524,1.17455504516293,1.1642744513241,0.367845418753052,-0.626094862239493,0.383302164389772,-0.213807162590714,0.33530386876223,"Symphyotrichum moranense"
"217",-0.842009846703453,-1.2525704361406,0.0986274874873852,-0.0913239719404173,0.0141846336152654,-0.120428061276054,0.719627177766361,0.607118439585385,-0.441690329736832,-0.823678032560386,0.157460443490623,-0.22379513012702,-0.0372915934870978,"Symphyotrichum moranense"
"218",-0.721796091036633,-1.17301997236523,-0.661419533096361,-0.204580437495717,0.528208483095868,-0.455248178658905,0.597558018949465,0.119592338960016,0.239600134558276,-0.74241358272694,0.176047168434986,-0.268894514027043,-0.240132225456633,"Symphyotrichum moranense"
"219",-0.802585903583352,-0.699894277119257,-0.776900188377493,-0.3175975700667,0.882128340544964,-0.264549444631951,0.378573158839416,-0.016393270852441,-0.189171044404682,-0.464141379154694,0.410660868548692,-0.137388710156269,-0.0836827910900563,"Symphyotrichum moranense"
"220",-0.295912861455985,-1.22657852793543,-0.588797357903538,0.237785422143062,0.741437174154806,-0.769944506544354,-0.381835917251118,0.189404908192366,0.165699331362532,0.438097308979348,0.607778412935304,0.677454913438225,-0.259339686318365,"Symphyotrichum moranense"
"221",-0.637976461922908,-0.449863362686403,-0.765161157098318,-1.16310775038341,1.43957409880172,-0.858879104451861,0.42419884016533,0.294214638323831,0.017277409682939,-0.0660388918326553,0.736134679884664,-0.405441211192661,-0.60053275056353,"Symphyotrichum moranense"
"222",-0.0835914785929117,-0.139137528644494,-0.960939489312802,-0.441908912577091,0.888410395989942,-0.594666910655932,0.364456032324134,0.920392575161502,0.699704293433034,-0.516864003509337,0.110569725884404,-0.29420643018863,-0.0469258637001495,"Symphyotrichum moranense"
"223",0.26302652224779,-1.92709327060942,-0.300982863981169,0.0547294414231199,0.654171407827528,-0.735714976624236,-0.397276820356699,0.409017853559537,0.235773147343047,0.123751458700725,0.28405581599518,-0.07639863896886,0.0842226874905921,"Symphyotrichum moranense"
